movieId	title	genres	imdbId	averageRating	numVotes	directors	cast	movie_year
2014	Freaky Friday (1977)	Children|Comedy|Fantasy	76054	6.3	14155	nm0625379	nm0364455|nm0000149|nm0040014|nm0446763|nm0887694	1977
2015	Absent-Minded Professor, The (1961)	Children|Comedy|Fantasy	54594	6.7	9320	nm0829038	nm0534045|nm0647970|nm0943978|nm0456565|nm0000748	1961
2016	Apple Dumpling Gang Rides Again, The (1979)	Children|Comedy|Western	78790	6.0	3284	nm0568546	nm0176792|nm0461455|nm0001513|nm0550318|nm0202497	1979
2017	Babes in Toyland (1961)	Children|Fantasy|Musical	54649	6.1	4831	nm0232902	nm0001961|nm0762378|nm0002088|nm0943956|nm0456565	1961
2018	Bambi (1942)	Animation|Children|Drama	34492	7.3	154636	nm0019282|nm0035899|nm0359457|nm0373871|nm0730860|nm0766402|nm0942687|nm0204190|nm0314671	nm0017013|nm0017013|nm0018755|nm0018755|nm1027883	1942
2019	Seven Samurai (Shichinin no samurai) (1954)	Action|Adventure|Drama	47478	8.6	368176	nm0000041	nm0001536|nm0793766|nm0875477|nm0793616|nm0297869	1954
2020	Dangerous Liaisons (1988)	Drama|Romance	94947	7.5	75378	nm0001241	nm0000335|nm0000518|nm0000201|nm0001436|nm0000206	1988
2021	Dune (1984)	Adventure|Sci-Fi	87182	6.3	180876	nm0000186	nm0001492|nm0000515|nm0000768|nm0162361|nm0000374	1984
2022	Last Temptation of Christ, The (1988)	Drama	95497	7.5	63461	nm0000217	nm0000353|nm0000172|nm0001347|nm8109205|nm0793455	1988
2023	Godfather: Part III, The (1990)	Crime|Drama|Mystery|Thriller	99674	7.6	425649	nm0000338	nm0000199|nm0000473|nm0000412|nm0001735|nm0908919	1990
2024	Rapture, The (1991)	Drama|Mystery	102757	6.3	6055	nm0866062	nm0000211|nm0000141|nm0141219|nm0000872|nm0253879	1991
2025	Lolita (1997)	Drama|Romance	119558	6.8	66916	nm0001490	nm0000460|nm0000663|nm0000429|nm0001449|nm0791877	1997
2026	Disturbing Behavior (1998)	Horror|Thriller	134619	5.6	25398	nm0638354	nm0005188|nm0005017|nm0001763|nm0576425|nm0706883	1998
2027	Jane Austen's Mafia! (1998)	Comedy|Crime	120741	5.5	16018	nm0000720	nm0001542|nm0000775|nm0000978|nm0121605|nm0317293	1998
2028	Saving Private Ryan (1998)	Action|Drama|War	120815	8.6	1503448	nm0000229	nm0000158|nm0000354|nm0001744|nm0122653|nm0001608	1998
2032	Barefoot Executive, The (1971)	Children|Comedy	66811	5.9	2065	nm0125111	nm0000621|nm0283499|nm0604702|nm0185281|nm0636011	1971
2033	Black Cauldron, The (1985)	Adventure|Animation|Children|Fantasy	88814	6.3	40961	nm0075859|nm0723704	nm0054344|nm0428086|nm0792262|nm0001329|nm0539395	1985
2034	Black Hole, The (1979)	Children|Sci-Fi	78869	5.9	28142	nm0625379	nm0001703|nm0000578|nm0001233|nm0098733|nm0590796	1979
2035	Blackbeard's Ghost (1968)	Children|Comedy	62737	6.8	6800	nm0829038	nm0001811|nm0427894|nm0687189|nm0006471|nm0048587	1968
2036	Blank Check (1994)	Children|Comedy	109287	5.3	22230	nm0906548	nm0095176|nm0240565|nm0714310|nm0040739|nm0269285	1994
2037	Candleshoe (1977)	Adventure|Children|Comedy	75807	6.7	4977	nm0865709	nm0000149|nm0000057|nm0371040|nm0571674|nm0703618	1977
2038	Cat from Outer Space, The (1978)	Children|Comedy|Sci-Fi	77305	6.0	6128	nm0865709	nm0077607|nm0242098|nm0604702|nm0001522|nm0829004	1978
2040	Computer Wore Tennis Shoes, The (1969)	Children|Comedy	65566	5.9	5969	nm0125111	nm0000621|nm0003110|nm0283499|nm0769974|nm0382003	1969
2041	Condorman (1981)	Action|Adventure|Children|Comedy	82199	5.7	5445	nm0418986	nm0186903|nm0001657|nm0000324|nm0358996|nm0435726	1981
2042	D2: The Mighty Ducks (1994)	Children|Comedy	109520	6.1	43176	nm0918873	nm0000389|nm0002062|nm0875951|nm0747962|nm0635297	1994
2043	Darby O'Gill and the Little People (1959)	Adventure|Children|Fantasy	52722	7.1	9410	nm0829038	nm0789185|nm0613130|nm0000125|nm0640618|nm0601476	1959
2044	Devil and Max Devlin, The (1981)	Comedy|Fantasy	82263	5.0	1450	nm0827854	nm0001285|nm0001070|nm0000769|nm0723589|nm0118920	1981
2046	Flight of the Navigator (1986)	Adventure|Children|Sci-Fi	91059	6.9	51901	nm0459170	nm0186160|nm0000607|nm0002037|nm0001021|nm0000572	1986
2048	Great Mouse Detective, The (1986)	Action|Animation|Children|Crime	91149	7.1	54666	nm0166256|nm0560329|nm0585150|nm0615780	nm0001637|nm0408813|nm0408813|nm0079353|nm0079353	1986
2050	Herbie Goes Bananas (1980)	Adventure|Children|Comedy	80861	4.9	6290	nm0568546	nm0001747|nm0122881|nm0001458|nm0006893|nm0202497	1980
2051	Herbie Goes to Monte Carlo (1977)	Adventure|Children|Comedy	76137	5.6	8158	nm0568546	nm0427894|nm0461455|nm0813940|nm0547462|nm0455702	1977
2052	Hocus Pocus (1993)	Children|Comedy|Fantasy|Horror	107120	6.9	156343	nm0650905	nm0000541|nm0000572|nm0001562|nm0441814|nm0000301	1993
2053	Honey, I Blew Up the Kid (1992)	Children|Comedy|Sci-Fi	104437	4.9	46987	nm0459170	nm0001548|nm0833519|nm0647084|nm0787741|nm0787742	1992
2054	Honey, I Shrunk the Kids (1989)	Adventure|Children|Comedy|Fantasy|Sci-Fi	97523	6.4	167009	nm0002653	nm0001548|nm0001242|nm0833519|nm0840133|nm0114787	1989
2055	Hot Lead and Cold Feet (1978)	Action|Comedy|Western	77698	6.0	1477	nm0125111	nm0197715|nm0197715|nm0197715|nm0569000|nm0884259	1978
2056	In Search of the Castaways (1962)	Adventure|Children	56095	6.5	3466	nm0829038	nm0001539|nm0002001|nm0001695|nm0405035|nm0026295	1962
2057	Incredible Journey, The (1963)	Adventure|Children	57180	7.0	5247	nm0548529	nm0312783|nm0236835|nm0878526|nm0779771|nm0415628	1963
2058	Negotiator, The (1998)	Action|Crime|Drama|Mystery|Thriller	120768	7.3	155555	nm0336620	nm0000168|nm0000228|nm0001556|nm0726492|nm0817983	1998
2059	Parent Trap, The (1998)	Children|Comedy|Romance	120783	6.6	155741	nm0583600	nm0517820|nm0517820|nm0000598|nm0001670|nm0005006	1998
2060	BASEketball (1998)	Comedy	131857	6.5	66613	nm0001878	nm0005295|nm0001778|nm0045379|nm0000109|nm0000189	1998
2064	Roger & Me (1989)	Documentary	98213	7.5	27559	nm0601619		1989
2065	Purple Rose of Cairo, The (1985)	Comedy|Drama|Fantasy|Romance	89853	7.7	55486	nm0000095	nm0001201|nm0001099|nm0001099|nm0000732|nm0582778	1985
2066	Out of the Past (1947)	Film-Noir	39689	8.0	41088	nm0869664	nm0000053|nm0339452|nm0000018|nm0281766|nm0916253	1947
2067	Doctor Zhivago (1965)	Drama|Romance|War	59113	7.9	82337	nm0000180	nm0001725|nm0001046|nm0001036|nm0001768|nm0000027	1965
2068	Fanny and Alexander (Fanny och Alexander) (1982)	Drama|Fantasy|Mystery	83922	8.1	67648	nm0000005	nm0349776|nm0021655|nm0012358|nm0014062|nm0021910	1982
2069	Trip to Bountiful, The (1985)	Drama	90203	7.4	5334	nm0557751	nm0656183|nm0001334|nm0323344|nm0103071|nm0000360	1985
2070	Tender Mercies (1983)	Drama|Romance|Western	86423	7.3	12086	nm0000915	nm0000380|nm0002128|nm0000990|nm0000979|nm0000289	1983
2071	And the Band Played On (1993)	Drama	106273	7.8	11041	nm0006854	nm0000546|nm0000257|nm0000872|nm0000882|nm0166061	1993
2072	'burbs, The (1989)	Comedy	96734	6.8	83898	nm0001102	nm0000158|nm0001136|nm0000402|nm0000397|nm0239958	1989
2073	Fandango (1985)	Comedy	89126	6.7	8775	nm0721817	nm0000126|nm0000555|nm0730168|nm0124107|nm0149023	1985
2074	Night Porter, The (Portiere di notte, Il) (1974)	Crime|Drama|Romance	71910	6.6	14816	nm0146960	nm0001958|nm0001648|nm0006573|nm0275213|nm0011732	1974
2075	Mephisto (1981)	Drama|War	82736	7.7	11641	nm0843640	nm0001970|nm0126569|nm0417370|nm0388744|nm0190691	1981
2076	Blue Velvet (1986)	Drama|Mystery|Thriller	90756	7.7	216690	nm0000186	nm0000618|nm0001492|nm0000454|nm0000368|nm0486136	1986
2077	Journey of Natty Gann, The (1985)	Adventure|Children	89385	7.0	6929	nm0434571	nm0001694|nm0000131|nm1058600|nm0936403|nm0443577	1985
2078	Jungle Book, The (1967)	Animation|Children|Comedy|Musical	61852	7.6	199403	nm0718627	nm0365201|nm0001982|nm0697515|nm0718624|nm0001695	1967
2080	Lady and the Tramp (1955)	Animation|Children|Comedy|Romance	48280	7.3	149120	nm0314671|nm0414144|nm0527217|nm0194018	nm0524853|nm0731333|nm0498007|nm0498007|nm0498007	1955
2081	Little Mermaid, The (1989)	Animation|Children|Comedy|Musical|Romance	97757	7.6	292023	nm0166256|nm0615780	nm0072533|nm0942787|nm0041281|nm0055549|nm0140946	1989
2082	Mighty Ducks, The (1992)	Children|Comedy	104868	6.6	72068	nm0378893	nm0000389|nm0000722|nm0809031|nm0459706|nm0813977	1992
2083	Muppet Christmas Carol, The (1992)	Children|Comedy|Musical	104940	7.8	70787	nm0005008	nm0000323|nm0324397|nm0324397|nm0324397|nm0926209	1992
2084	Newsies (1992)	Children|Musical	104990	6.9	22661	nm0650905	nm0000288|nm0000597|nm0000380|nm0000268|nm0608378	1992
2085	101 Dalmatians (One Hundred and One Dalmatians) (1961)	Adventure|Animation|Children	55254	7.3	182921	nm0314671|nm0527217|nm0718627	nm0001792|nm0314867|nm0314867|nm0641729|nm0641729	1961
2087	Peter Pan (1953)	Animation|Children|Fantasy|Musical	46183	7.3	153697	nm0314671|nm0414144|nm0527217|nm0455741	nm0237985|nm0064607|nm0175788|nm0175788|nm0859892	1953
2088	Popeye (1980)	Adventure|Comedy|Musical	81353	5.4	34540	nm0000265	nm0000245|nm0001167|nm0001827|nm0233209|nm0809544	1980
2089	Rescuers Down Under, The (1990)	Adventure|Animation|Children	100477	6.8	47483	nm0125186|nm0300265	nm0627878|nm0001247|nm0001006|nm0737248|nm0753238	1990
2090	Rescuers, The (1977)	Adventure|Animation|Children|Crime|Drama	76618	6.9	70180	nm0522028|nm0718627|nm0828245	nm0627878|nm0001247|nm0656183|nm0283499|nm0634282	1977
2091	Return from Witch Mountain (1978)	Children|Sci-Fi	78158	5.7	5697	nm0396421	nm0000012|nm0000489|nm0001668|nm0252055|nm0814530	1978
2092	Return of Jafar, The (1994)	Adventure|Animation|Children|Fantasy|Musical|Romance	107952	5.8	31688	nm0791401|nm0832309|nm0953649	nm0293455|nm0918334|nm0144657|nm0004517|nm0071818	1994
2093	Return to Oz (1985)	Adventure|Children|Fantasy	89908	6.7	30513	nm0004555	nm0000103|nm0932116|nm0932116|nm0550577|nm0550577	1985
2094	Rocketeer, The (1991)	Action|Adventure|Sci-Fi	102803	6.6	61990	nm0002653	nm0001004|nm0000124|nm0000273|nm0001096|nm0000649	1991
2095	Shaggy D.A., The (1976)	Children|Comedy	75200	5.8	3422	nm0829038	nm0427894|nm0687189|nm0176792|nm0943978|nm0941506	1976
2096	Sleeping Beauty (1959)	Animation|Children|Musical	53285	7.2	161458	nm0164203|nm0314671|nm0488981|nm0718627|nm0527217	nm0182250|nm0794301|nm0041598|nm0271658|nm0271658	1959
2097	Something Wicked This Way Comes (1983)	Children|Drama|Fantasy|Mystery|Thriller	86336	6.7	10668	nm0002338	nm0133936|nm0202501|nm0219039|nm0230284|nm0278842	1983
2098	Son of Flubber (1963)	Children|Comedy	57518	6.0	3221	nm0829038	nm0534045|nm0647970|nm0943978|nm0456565|nm0943956	1963
2099	Song of the South (1946)	Adventure|Animation|Children|Musical	38969	6.9	15303	nm0287836|nm0414144	nm0913095|nm0237985|nm0059934|nm0059934|nm0666087	1946
2100	Splash (1984)	Comedy|Fantasy|Romance	88161	6.3	83714	nm0000165	nm0000158|nm0000435|nm0506405|nm0001006|nm0329060	1984
2102	Steamboat Willie (1928)	Animation|Children|Comedy|Musical	19422	7.5	11319	nm0412650|nm0000370	nm0000370|nm0000370|nm0000370|nm0000370|nm0000370	1928
2103	Tall Tale (1995)	Adventure|Children|Fantasy|Western	111359	5.9	4286	nm0154819	nm0000664|nm0001624|nm0114578|nm0001763|nm0001277	1995
2104	Tex (1982)	Drama	84783	6.4	2470	nm0006853	nm0000369|nm0582773|nm0000672|nm0571853|nm0564589	1982
2105	Tron (1982)	Action|Adventure|Sci-Fi	84827	6.7	129727	nm0513974	nm0000313|nm0000313|nm0000310|nm0000310|nm0001831	1982
2106	Swing Kids (1993)	Drama|War	108265	6.7	17404	nm0141961	nm0000494|nm0000288|nm0001844|nm0001347|nm0072737	1993
2107	Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998)	Horror|Thriller	120694	5.8	82297	nm0591171	nm0000130|nm0000130|nm0001326|nm0035060|nm0931329	1998
2108	L.A. Story (1991)	Comedy|Romance	102250	6.7	34519	nm0413875	nm0000188|nm0005481|nm0001290|nm0000572|nm0000447	1991
2109	Jerk, The (1979)	Comedy	79367	7.1	64443	nm0005348	nm0000188|nm0000188|nm0001613|nm0010818|nm0455028	1979
2110	Dead Men Don't Wear Plaid (1982)	Comedy|Crime|Thriller	83798	6.8	23880	nm0005348	nm0000188|nm0001829|nm0005348	1982
2111	Man with Two Brains, The (1983)	Comedy	85894	6.4	27963	nm0005348	nm0000188|nm0000678|nm0001831|nm0070801|nm0107832	1983
2112	Grand Canyon (1991)	Crime|Drama	101969	6.8	16764	nm0001410	nm0000418|nm0000177|nm0000188|nm0001521|nm0000571	1991
2114	Outsiders, The (1983)	Drama	86066	7.0	98356	nm0000338	nm0001367|nm0000369|nm0001494|nm0000664|nm0000507	1983
2115	Indiana Jones and the Temple of Doom (1984)	Action|Adventure|Fantasy	87469	7.5	537193	nm0000229	nm0000148|nm0001009|nm0702841|nm0700869|nm0786022	1984
2116	Lord of the Rings, The (1978)	Adventure|Animation|Children|Fantasy	77869	6.2	36004	nm0000835	nm0345295|nm0820109|nm0774578|nm0000457|nm0151463	1978
2117	1984 (Nineteen Eighty-Four) (1984)	Drama|Sci-Fi	87803	7.1	79570	nm0705535	nm0000457|nm0000009|nm0358180|nm0159258|nm0279524	1984
2118	Dead Zone, The (1983)	Thriller	85407	7.2	77711	nm0000343	nm0000686|nm0000724|nm0000643|nm0007042|nm0001875	1983
2119	Maximum Overdrive (1986)	Horror	91499	5.4	36136	nm0000175	nm0000389|nm0385757|nm0364307|nm0810379|nm0795072	1986
2120	Needful Things (1993)	Drama|Horror	107665	6.3	27616	nm0381699	nm0001884|nm0000438|nm0000889|nm0001625|nm0000687	1993
2121	Cujo (1983)	Horror|Thriller	85382	6.1	51215	nm0853546	nm0908914|nm0446298|nm0001622|nm0831791|nm0491590	1983
2122	Children of the Corn (1984)	Horror|Thriller	87050	5.6	57554	nm0452607	nm0005022|nm0000157|nm0035866|nm0291463|nm0301381	1984
2123	All Dogs Go to Heaven (1989)	Animation|Children|Comedy|Drama|Fantasy	96787	6.7	46392	nm0089940|nm0325776|nm0473941	nm0001123|nm0000608|nm0000756|nm0058279|nm0136946	1989
2124	Addams Family, The (1991)	Children|Comedy|Fantasy	101272	6.9	180745	nm0001756	nm0001378|nm0000471|nm0000502|nm0000445|nm0933361	1991
2125	Ever After: A Cinderella Story (1998)	Comedy|Drama|Romance	120631	7.1	81990	nm0855035	nm0000106|nm0001378|nm0779084|nm0324009|nm0230155	1998
2126	Snake Eyes (1998)	Action|Crime|Mystery|Thriller	120832	6.1	87099	nm0000361	nm0000115|nm0000641|nm0001334|nm0001303|nm0789976	1998
2130	Atlantic City (1980)	Crime|Drama|Romance	80388	7.3	18344	nm0001501	nm0000044|nm0000215|nm0003679|nm0681566|nm0572217	1980
2131	Autumn Sonata (HÃ¶stsonaten) (1978)	Drama	77711	8.1	37997	nm0000005	nm0000006|nm0880521|nm0638784|nm0084917|nm0024931	1978
2132	Who's Afraid of Virginia Woolf? (1966)	Drama	61184	8.0	80259	nm0001566	nm0000072|nm0000009|nm0001719|nm0006800|nm0281004	1966
2133	Adventures in Babysitting (1987)	Adventure|Comedy	92513	6.9	49433	nm0001060	nm0000223|nm0108315|nm0176861|nm0710829|nm0505226	1987
2134	Weird Science (1985)	Comedy|Fantasy|Sci-Fi	90305	6.6	97925	nm0000455	nm0001309|nm0593819|nm0001456|nm0000200|nm0811562	1985
2135	Doctor Dolittle (1967)	Adventure|Children|Musical	61584	6.1	10305	nm0281507	nm0001322|nm0002058|nm0627969|nm0000277|nm0119988	1967
2136	Nutty Professor, The (1963)	Comedy|Sci-Fi	57372	6.6	19475	nm0001471	nm0001471|nm0001471|nm0001771|nm0601111|nm0293466	1963
2137	Charlotte's Web (1973)	Animation|Children	70016	6.9	22791	nm0629363|nm0847314	nm0001666|nm0002099|nm0001489|nm0020942|nm0779549	1973
2138	Watership Down (1978)	Adventure|Animation|Children|Drama|Fantasy	78480	7.6	39582	nm0742034|nm0399524	nm0000457|nm0001972|nm0724732|nm0185163|nm0071838	1978
2139	Secret of NIMH, The (1982)	Adventure|Animation|Children|Drama	84649	7.5	45430	nm0089940	nm0366946|nm0001394|nm0001123|nm0539395|nm0045968	1982
2140	Dark Crystal, The (1982)	Adventure|Fantasy	83791	7.1	71815	nm0001345|nm0000568	nm0001345|nm0001345|nm0612020|nm0000568|nm0000568	1982
2141	American Tail, An (1986)	Adventure|Animation|Children|Comedy	90633	6.9	58285	nm0089940	nm0001123|nm0001626|nm0948361|nm0675490|nm0337602	1986
2142	American Tail: Fievel Goes West, An (1991)	Adventure|Animation|Children|Musical|Western	101329	6.5	28438	nm0629216|nm0920425	nm0000071|nm0000092|nm0001388|nm0322064|nm0948361	1991
2143	Legend (1985)	Adventure|Fantasy|Romance	89469	6.3	72766	nm0000631	nm0000129|nm0000214|nm0000347|nm0000908|nm0687029	1985
2144	Sixteen Candles (1984)	Comedy|Romance	88128	7.0	127018	nm0000455	nm0000208|nm0001309|nm0377888|nm0001706|nm0606584	1984
2145	Pretty in Pink (1986)	Comedy|Drama|Romance	91790	6.7	88994	nm0222043	nm0000208|nm0001083|nm0001765|nm0001633|nm0000652	1986
2146	St. Elmo's Fire (1985)	Drama|Romance	90060	6.4	46633	nm0001708	nm0000193|nm0000507|nm0000530|nm0000389|nm0000555	1985
2147	Clan of the Cave Bear, The (1986)	Adventure|Drama|Fantasy	90848	5.4	6985	nm0152469	nm0000435|nm0715622|nm0001664|nm0906640|nm0233233	1986
2148	House (1986)	Comedy|Fantasy|Horror	91223	6.1	30127	nm0591171	nm0001411|nm0001464|nm0001841|nm0596959|nm0823983	1986
2149	House II: The Second Story (1987)	Comedy|Fantasy|Horror	93220	5.4	12383	nm0928832	nm0343325|nm0823206|nm0200455|nm0005175|nm0001652	1987
2150	Gods Must Be Crazy, The (1980)	Adventure|Comedy	80801	7.3	59644	nm0371059	nm0618452|nm0923366|nm0697865|nm0895116|nm0862347	1980
2151	Gods Must Be Crazy II, The (1989)	Comedy	97443	6.8	18102	nm0371059	nm0618452|nm0268602|nm0835415|nm0251907|nm0618902	1989
2152	Air Bud: Golden Receiver (1998)	Children|Comedy	140796	4.5	6208	nm0552954	nm0954225|nm0828906|nm0176792|nm0552189|nm0002129	1998
2153	Avengers, The (1998)	Action|Adventure	118661	3.8	45501	nm0154819	nm0000146|nm0000235|nm0000125|nm0001495|nm0000980	1998
2154	How Stella Got Her Groove Back (1998)	Drama|Romance	120703	5.7	8368	nm0838198	nm0000291|nm0004875|nm0000155|nm0005093|nm0235336	1998
2155	Slums of Beverly Hills, The (1998)	Comedy|Drama	120831	6.7	14663	nm0420982	nm0005169|nm0000273|nm0918934|nm0000673|nm0829270	1998
2156	Best Man, The (Testimone dello sposo, Il) (1998)	Comedy|Drama|Romance	133413	6.1	448	nm0002194	nm0007746|nm0766046|nm0134491|nm0556213|nm0195799	1998
2159	Henry: Portrait of a Serial Killer (1986)	Crime|Horror|Thriller	99763	7.0	40648	nm0573796	nm0740264|nm0036657|nm0869981|nm0218186|nm0218186	1986
2160	Rosemary's Baby (1968)	Drama|Horror|Thriller	63522	8.0	236280	nm0000591	nm0001201|nm0001023|nm0002106|nm0085782|nm0263052	1968
2161	NeverEnding Story, The (1984)	Adventure|Children|Fantasy	88323	7.3	157710	nm0000583	nm0000441|nm0646768|nm0000660|nm0574468|nm0308110	1984
2162	NeverEnding Story II: The Next Chapter, The (1990)	Adventure|Children|Fantasy	100240	5.1	27601	nm0004305	nm0000970|nm0607213|nm0123418|nm0794128|nm0880813	1990
2163	Attack of the Killer Tomatoes! (1978)	Comedy|Horror	80391	4.6	15000	nm0207357	nm0588184|nm0933443|nm0853171|nm0668699|nm0583535	1978
2164	Surf Nazis Must Die (1987)	Action|Comedy|Drama|Horror	94077	3.7	6111	nm0313569	nm0624207|nm1106928|nm0107453|nm0928736|nm0814516	1987
2165	Your Friends and Neighbors (1998)	Comedy|Drama	119517	6.3	8365	nm0001438	nm0000312|nm0001173|nm0001774|nm0000176|nm0001416	1998
2166	Return to Paradise (1998)	Crime|Drama|Romance|Thriller	124595	6.9	15445	nm0747849	nm0000681|nm0000162|nm0001618|nm0175633|nm0267812	1998
2167	Blade (1998)	Action|Horror|Thriller	120611	7.1	300427	nm0635759	nm0000648|nm0001151|nm0001434|nm0942668|nm0006610	1998
2169	Dead Man on Campus (1998)	Comedy	118301	6.0	16379	nm0169874	nm0779866|nm0004971|nm0599889|nm0613147|nm0669132	1998
2170	Wrongfully Accused (1998)	Action|Comedy	120901	6.0	29428	nm0698493	nm0000558|nm0001077|nm0001456|nm0569927|nm0001868	1998
2171	Next Stop Wonderland (1998)	Comedy|Drama|Romance	119778	6.6	5147	nm0026442	nm0204706|nm0312297|nm0000450|nm0861361|nm0154914	1998
2172	Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)	Comedy|Drama	120692	6.6	7633	nm0449576	nm0000379|nm0001655|nm0000451|nm0000337|nm0347509	1998
2174	Beetlejuice (1988)	Comedy|Fantasy	94721	7.5	342801	nm0000318	nm0000285|nm0000133|nm0000474|nm0568499|nm0656276	1988
2175	DÃ©jÃ  Vu (1997)	Drama|Romance	119033	6.7	961	nm0415617	nm0289439|nm0226820|nm0000603|nm0053392|nm0104787	1997
2176	Rope (1948)	Crime|Drama|Thriller	40746	7.9	154676	nm0000033	nm0000071|nm0197982|nm0335048|nm0389516|nm0263330	1948
2177	Family Plot (1976)	Comedy|Thriller	74512	6.8	24929	nm0000033	nm0000947|nm0001136|nm0364455|nm0001137|nm0491590	1976
2178	Frenzy (1972)	Thriller	68611	7.4	49590	nm0000033	nm0277424|nm0287687|nm0500317|nm0557281|nm0566680	1972
2179	Topaz (1969)	Thriller	65112	6.2	19607	nm0000033	nm0821277|nm0732184|nm0006893|nm0233312|nm0681566	1969
2180	Torn Curtain (1966)	Thriller	61107	6.6	29346	nm0000033	nm0000056|nm0000267|nm0444321|nm0271544|nm0869565	1966
2181	Marnie (1964)	Drama|Mystery|Romance|Thriller	58329	7.1	54060	nm0000033	nm0001335|nm0000125|nm0300010|nm0490103|nm0000832	1964
2182	Wrong Man, The (1956)	Drama|Film-Noir|Thriller	51207	7.4	31500	nm0000033	nm0000020|nm0587256|nm0703033|nm0831905|nm0177927	1956
2183	Man Who Knew Too Much, The (1956)	Adventure|Drama|Mystery|Thriller	49470	7.4	70010	nm0000033	nm0000071|nm0000013|nm0207219|nm0587061|nm0874298	1956
2184	Trouble with Harry, The (1955)	Comedy|Mystery	48750	7.0	41433	nm0000033	nm0001234|nm0000511|nm0350324|nm0622450|nm0242972	1955
2185	I Confess (1953)	Thriller	45897	7.2	23480	nm0000033	nm0001050|nm0000879|nm0001500|nm0000731|nm0368394	1953
2186	Strangers on a Train (1951)	Crime|Drama|Film-Noir|Thriller	44079	7.9	141425	nm0000033	nm0335048|nm0908153|nm0738746|nm0001991|nm0386877	1951
2187	Stage Fright (1950)	Mystery|Romance|Thriller	42994	7.0	16243	nm0000033	nm0000017|nm0943837|nm0865262|nm0928697|nm0799237	1950
2188	54 (1998)	Drama	120577	5.9	34612	nm0160602	nm0000202|nm0000161|nm0000117|nm0000196|nm0000688	1998
2190	Why Do Fools Fall In Love? (1998)	Drama	123324	6.4	4567	nm0622695	nm0000932|nm0000407|nm0005375|nm0005478|nm0005196	1998
2193	Willow (1988)	Action|Adventure|Fantasy	96446	7.2	130344	nm0000165	nm0000174|nm0000695|nm0001116|nm0550577|nm0371175	1988
2194	Untouchables, The (1987)	Action|Crime|Drama	94226	7.8	331943	nm0000361	nm0000126|nm0000125|nm0000134|nm0001747|nm0000412	1987
